open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volume,taker_quote_volume
2024-12-23 19:00:00+00:00,3304.99,3315.8,3304.01,3310.66,2050.7216,2024-12-23 19:04:59.999000+00:00,6790943.759505,19615,1209.6391,4005397.623431
2024-12-23 19:05:00+00:00,3310.67,3332.7,3310.25,3332.7,3133.9876,2024-12-23 19:09:59.999000+00:00,10422688.779043,25572,1575.2336,5238354.098375
2024-12-23 19:10:00+00:00,3332.7,3343.5,3330.5,3343.5,1516.5358,2024-12-23 19:14:59.999000+00:00,5059768.318096,16077,938.6972,3132000.680194
2024-12-23 19:15:00+00:00,3343.5,3347.76,3339.56,3343.23,1943.6667,2024-12-23 19:19:59.999000+00:00,6501057.069691,13908,1100.1859,3679664.070004
2024-12-23 19:20:00+00:00,3343.23,3353.87,3343.23,3351.01,1140.7266,2024-12-23 19:24:59.999000+00:00,3820868.889651,12891,607.8239,2035505.697806
2024-12-23 19:25:00+00:00,3351.01,3352.42,3343.28,3346.79,1168.3361,2024-12-23 19:29:59.999000+00:00,3911684.067991,11707,617.076,2066159.806103
2024-12-23 19:30:00+00:00,3346.8,3354.5,3338.07,3340.63,1903.7561,2024-12-23 19:34:59.999000+00:00,6370610.983246,12681,750.8064,2513334.975099
2024-12-23 19:35:00+00:00,3340.63,3342.41,3333.33,3334.12,993.2506,2024-12-23 19:39:59.999000+00:00,3315378.690046,13725,340.9986,1138094.909363
2024-12-23 19:40:00+00:00,3334.12,3341.81,3334.12,3340.02,850.6695,2024-12-23 19:44:59.999000+00:00,2840224.402987,11036,467.7952,1561792.440305
2024-12-23 19:45:00+00:00,3340.02,3344.4,3334.0,3334.01,682.0507,2024-12-23 19:49:59.999000+00:00,2277447.689167,11224,311.0816,1038913.400445
2024-12-23 19:50:00+00:00,3334.0,3337.82,3327.73,3335.04,1050.8735,2024-12-23 19:54:59.999000+00:00,3501287.668364,10092,515.9121,1718993.38443
2024-12-23 19:55:00+00:00,3335.04,3341.25,3333.84,3338.21,814.461,2024-12-23 19:59:59.999000+00:00,2718186.882994,7823,549.3865,1833433.893972
2024-12-23 20:00:00+00:00,3338.21,3346.44,3336.6,3344.56,1581.8376,2024-12-23 20:04:59.999000+00:00,5286080.540057,16174,881.6331,2945878.107856
2024-12-23 20:05:00+00:00,3344.44,3344.44,3329.66,3338.01,1538.3202,2024-12-23 20:09:59.999000+00:00,5130006.735401,12540,668.4587,2228747.320852
2024-12-23 20:10:00+00:00,3338.01,3342.8,3334.89,3338.74,1519.8437,2024-12-23 20:14:59.999000+00:00,5075368.944253,15881,934.7389,3121444.572044
2024-12-23 20:15:00+00:00,3338.74,3350.0,3338.73,3349.01,1538.5162,2024-12-23 20:19:59.999000+00:00,5146783.288426,20736,994.8537,3327772.298641
2024-12-23 20:20:00+00:00,3349.01,3355.29,3340.96,3355.28,1065.9397,2024-12-23 20:24:59.999000+00:00,3569242.13487,14583,710.3337,2378918.440385
2024-12-23 20:25:00+00:00,3355.28,3366.42,3354.6,3365.22,1831.9155,2024-12-23 20:29:59.999000+00:00,6156961.168154,12403,1227.0002,4123765.688209
2024-12-23 20:30:00+00:00,3365.21,3378.01,3361.05,3375.98,2246.4217,2024-12-23 20:34:59.999000+00:00,7573787.355721,16027,1384.0505,4665967.554489
2024-12-23 20:35:00+00:00,3375.97,3389.89,3373.95,3383.89,3012.3837,2024-12-23 20:39:59.999000+00:00,10192274.033062,20839,1740.1675,5887681.019011
2024-12-23 20:40:00+00:00,3383.9,3384.5,3368.71,3374.38,2258.9543,2024-12-23 20:44:59.999000+00:00,7626138.422809,23396,1029.587,3475414.23836
2024-12-23 20:45:00+00:00,3374.37,3384.98,3370.16,3379.06,1520.6078,2024-12-23 20:49:59.999000+00:00,5137204.081981,20846,744.5927,2515881.315323
2024-12-23 20:50:00+00:00,3379.06,3393.0,3378.03,3392.5,1602.5175,2024-12-23 20:54:59.999000+00:00,5425576.802592,17143,941.874,3188951.472183
2024-12-23 20:55:00+00:00,3392.49,3415.67,3391.57,3403.59,3684.39,2024-12-23 20:59:59.999000+00:00,12535715.346832,26122,2451.3597,8338097.093614
2024-12-23 21:00:00+00:00,3403.6,3425.6,3403.2,3424.47,3802.7088,2024-12-23 21:04:59.999000+00:00,12984639.20374,34565,2390.1601,8160804.946781
2024-12-23 21:05:00+00:00,3424.46,3434.37,3418.46,3434.32,3451.13,2024-12-23 21:09:59.999000+00:00,11830529.323457,25487,1833.211,6285596.321538
2024-12-23 21:10:00+00:00,3434.33,3446.35,3430.24,3441.79,3712.3514,2024-12-23 21:14:59.999000+00:00,12765348.284219,32272,2163.643,7438704.192315
2024-12-23 21:15:00+00:00,3441.8,3451.55,3433.51,3443.3,3651.6514,2024-12-23 21:19:59.999000+00:00,12579456.424796,28514,2139.6254,7372635.90321
2024-12-23 21:20:00+00:00,3443.29,3453.6,3438.16,3448.63,2477.9446,2024-12-23 21:24:59.999000+00:00,8541426.46639,25648,1115.959,3847754.887026
2024-12-23 21:25:00+00:00,3448.63,3459.88,3444.13,3452.37,2553.4749,2024-12-23 21:29:59.999000+00:00,8820363.225161,20296,1389.3676,4799111.860925
2024-12-23 21:30:00+00:00,3452.38,3456.2,3435.53,3437.33,3333.9341,2024-12-23 21:34:59.999000+00:00,11479124.890143,19160,1425.7381,4910622.182077
2024-12-23 21:35:00+00:00,3437.33,3445.0,3429.16,3442.03,2842.8488,2024-12-23 21:39:59.999000+00:00,9765337.607416,18380,1289.7451,4430221.338268
2024-12-23 21:40:00+00:00,3442.12,3448.96,3441.4,3443.65,1178.9831,2024-12-23 21:44:59.999000+00:00,4062060.093441,15075,668.9076,2304417.218798
2024-12-23 21:45:00+00:00,3443.63,3444.27,3421.65,3423.81,2400.6548,2024-12-23 21:49:59.999000+00:00,8230903.129056,14475,864.7801,2963985.522667
2024-12-23 21:50:00+00:00,3423.81,3435.99,3422.95,3424.59,1226.2791,2024-12-23 21:54:59.999000+00:00,4203599.493499,18346,540.3512,1852239.194128
2024-12-23 21:55:00+00:00,3424.59,3429.92,3422.45,3423.01,1503.5849,2024-12-23 21:59:59.999000+00:00,5152248.379541,13225,723.4032,2478829.866173
2024-12-23 22:00:00+00:00,3423.0,3431.41,3423.0,3423.99,1307.4948,2024-12-23 22:04:59.999000+00:00,4480445.649381,17350,702.0914,2406182.828362
2024-12-23 22:05:00+00:00,3423.98,3430.1,3422.71,3426.83,1185.2536,2024-12-23 22:09:59.999000+00:00,4060786.91386,13309,610.0382,2090205.882784
2024-12-23 22:10:00+00:00,3426.83,3427.3,3417.73,3423.47,1427.1508,2024-12-23 22:14:59.999000+00:00,4883912.024088,10212,722.3159,2471848.650201
2024-12-23 22:15:00+00:00,3423.46,3444.85,3422.73,3444.4,1567.9259,2024-12-23 22:19:59.999000+00:00,5389658.541676,12490,1110.1294,3816803.608511
2024-12-23 22:20:00+00:00,3444.47,3458.31,3444.47,3455.5,1713.959,2024-12-23 22:24:59.999000+00:00,5918232.805322,10683,1008.8495,3483280.540495
2024-12-23 22:25:00+00:00,3455.5,3466.99,3454.07,3463.2,1883.5472,2024-12-23 22:29:59.999000+00:00,6517001.161722,10881,1172.9591,4058884.138395
2024-12-23 22:30:00+00:00,3463.21,3463.48,3443.81,3447.03,1632.8663,2024-12-23 22:34:59.999000+00:00,5638489.419026,14424,662.9741,2288573.954475
2024-12-23 22:35:00+00:00,3447.03,3449.0,3439.1,3447.26,829.5882,2024-12-23 22:39:59.999000+00:00,2856799.572621,7940,393.5642,1355346.339135
2024-12-23 22:40:00+00:00,3447.27,3447.78,3441.12,3442.12,491.6254,2024-12-23 22:44:59.999000+00:00,1693393.745576,3649,216.6498,746262.28689
2024-12-23 22:45:00+00:00,3442.11,3447.39,3439.0,3447.39,1107.0337,2024-12-23 22:49:59.999000+00:00,3809890.567891,5423,769.7811,2649157.616198
2024-12-23 22:50:00+00:00,3447.39,3449.04,3443.67,3447.83,980.1073,2024-12-23 22:54:59.999000+00:00,3379665.965669,4439,214.0414,737902.197743
2024-12-23 22:55:00+00:00,3447.83,3459.69,3447.83,3459.68,1001.4303,2024-12-23 22:59:59.999000+00:00,3460662.682892,7400,595.6564,2058242.903153
